cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
25230725,"[3-[(1S)-1-[Bis(trideuteriomethyl)amino]-1,2,2,2-tetradeuterioethyl]-2,4,5,6-tetradeuteriophenyl] N-(1,1,2,2,2-pentadeuterioethyl)-N-(trideuteriomethyl)carbamate",NULL,272.470,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-RSVMSPOXSA-N,"[3-[(1S)-1-[bis(trideuteriomethyl)amino]-1,2,2,2-tetradeuterioethyl]-2,4,5,6-tetradeuteriophenyl] N-(1,1,2,2,2-pentadeuterioethyl)-N-(trideuteriomethyl)carbamate",NULL,,,NULL,20090504,NULL
25241428,"[2,3,4,6-Tetradeuterio-5-[(1S)-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate",NULL,254.360,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-OIMLWFKQSA-N,"[2,3,4,6-tetradeuterio-5-[(1S)-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate",NULL,,,NULL,20090508,NULL
25271873,"(1S)-1-(3-{[Ethyl(methyl)carbamoyl]oxy}phenyl)-N,N-dimethylethanaminium","rivastigmine cation|rivastigmine(1+)|rivastigminium cation|rivastigminium(1+)|CHEBI:64363|ZB000579|(1S)-1-(3-{[ethyl(methyl)carbamoyl]oxy}phenyl)-N,N-dimethylethanaminium",251.340,C14H23N2O2+,34.000,269.000,NULL,18,1,2,5,XSVMFMHYUFZWBK-NSHDSACASA-O,[(1S)-1-[3-[ethyl(methyl)carbamoyl]oxyphenyl]ethyl]-dimethylazanium,NULL,528,2,NULL,20090527,NULL
29973689,Ethyl N-methyl-N-[(1S)-1-(3-phenylmethoxyphenyl)ethyl]carbamate,ZINC22051356,313.400,C19H23NO3,38.800,355.000,NULL,23,0,3,7,AILWQHZCBRQEHX-HNNXBMFYSA-N,ethyl N-methyl-N-[(1S)-1-(3-phenylmethoxyphenyl)ethyl]carbamate,NULL,,,NULL,20090528,NULL
29973693,Ethyl N-methyl-N-[(1R)-1-(3-phenylmethoxyphenyl)ethyl]carbamate,ZINC22051361,313.400,C19H23NO3,38.800,355.000,NULL,23,0,3,7,AILWQHZCBRQEHX-OAHLLOKOSA-N,ethyl N-methyl-N-[(1R)-1-(3-phenylmethoxyphenyl)ethyl]carbamate,NULL,,,NULL,20090528,NULL
42604975,N-Methyl-N-ethylcarbamic acid 3-[(1S)-1-[methyl[(1S)-1-phenylethyl]amino]ethyl]phenyl ester,SCHEMBL13025731,340.500,C21H28N2O2,32.800,409.000,NULL,25,0,3,7,OLRGQJSWDPAGIB-IRXDYDNUSA-N,[3-[(1S)-1-[methyl-[(1S)-1-phenylethyl]amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,1040,2,NULL,20090608,NULL
42604976,"3-(1-(Methylamino)ethyl)phenyl ethyl(methyl)carbamate, (1S)-","UNII-20Z593WN23|20Z593WN23|Rivastigmine hydrogen tartrate impurity E [EP]|923035-05-6|SCHEMBL13025722|3-((1S)-1-(Methylamino)ethyl)phenyl ethyl(methyl)carbamate|3-(1-(Methylamino)ethyl)phenyl ethyl(methyl)carbamate, (1S)-|ZINC90411665|Carbamic acid, N-ethyl-N-methyl-, 3-((1S)-1-(methylamino)ethyl)phenyl ester|AJ-128652",236.310,C13H20N2O2,41.600,246.000,NULL,17,1,3,5,DKTHTUMLVSBQTJ-JTQLQIEISA-N,[3-[(1S)-1-(methylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,1552,3,NULL,20090608,NULL
44189032,[3-[(1S)-1-[[(1S)-1-Phenylethyl]amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,SCHEMBL14413923,326.400,C20H26N2O2,41.600,382.000,NULL,24,1,3,7,LSUNIEVCAOFKBV-HOTGVXAUSA-N,[3-[(1S)-1-[[(1S)-1-phenylethyl]amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,1024,1,NULL,20090914,NULL
44473133,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-[(2S)-1-phenylpropan-2-yl]carbamate;hydrochloride,CHEMBL1784957,362.900,C20H27ClN2O2,41.600,380.000,NULL,25,2,3,7,NYCWANXMIHRYBR-MOGJOVFKSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-[(2S)-1-phenylpropan-2-yl]carbamate;hydrochloride,NULL,98322,4,"599165,599248,599249,599250,599251,599253,599258,599262,599266,599267,599268,599269",20091207,10.1016/j.bmcl.2009.04.089
44596154,3-(1-(Dimethylamino)pentadecyl)phenyl dimethylcarbamate,CHEMBL1085892|3-(1-(dimethylamino)pentadecyl)phenyl dimethylcarbamate|BDBM50310439,418.700,C26H46N2O2,32.800,425.000,NULL,30,0,3,17,BEBDJOHPHSJLTN-UHFFFAOYSA-N,"[3-[1-(dimethylamino)pentadecyl]phenyl] N,N-dimethylcarbamate",NULL,18,2,471936,20100201,10.1016/j.ejmech.2009.03.045
44596155,3-(1-(Pyrrolidin-1-yl)pentadecyl)phenyl dimethylcarbamate,CHEMBL1082856|BDBM50310440|3-(1-(pyrrolidin-1-yl)pentadecyl)phenyl dimethylcarbamate,444.700,C28H48N2O2,32.800,476.000,NULL,32,0,3,17,BDDMBPBERVCBMH-UHFFFAOYSA-N,"[3-(1-pyrrolidin-1-ylpentadecyl)phenyl] N,N-dimethylcarbamate",NULL,18,2,471936,20100201,10.1016/j.ejmech.2009.03.045
46780776,N-[1-(3'-Benzyloxyphenyl)ethyl]-N-methyl-O-ethylcarbamate,1159977-08-8|N-[1-(3'-Benzyloxyphenyl)ethyl]-N-methyl-O-ethylcarbamate|N-[1-(3 inverted exclamation mark -Benzyloxyphenyl)ethyl]-N-methyl-O-ethylcarbamate|CTK8E8109|DTXSID20675693|AKOS030255695|ACM1159977088|RT-017492|FT-0662999|Ethyl {1-[3-(benzyloxy)phenyl]ethyl}methylcarbamate,313.400,C19H23NO3,38.800,355.000,NULL,23,0,3,7,AILWQHZCBRQEHX-UHFFFAOYSA-N,ethyl N-methyl-N-[1-(3-phenylmethoxyphenyl)ethyl]carbamate,NULL,512,1,NULL,20100726,NULL
46780777,N-[1-(3'-Benzyloxyphenyl)ethyl]-N-(methyl-d3)-O-ethylcarbamate,N-[1-(3'-Benzyloxyphenyl)ethyl]-N-(methyl-d3)-O-ethylcarbamate|CTK8G1427|1189709-65-6,316.400,C19H23NO3,38.800,355.000,NULL,23,0,3,7,AILWQHZCBRQEHX-HPRDVNIFSA-N,ethyl N-[1-(3-phenylmethoxyphenyl)ethyl]-N-(trideuteriomethyl)carbamate,NULL,,,NULL,20100726,NULL
46844523,"3-(1-(Dimethylamino)ethyl)phenyl dimethylcarbamate, (1S)-","UNII-DRW6Q66O73|DRW6Q66O73|N-Desethyl methyl rivastigmine|Rivastigmine related compound B|Rivastigmine related compound B [USP]|Rivastigmine specified impurity B [EP]|Rivastigmine hydrogen tartrate impurity B [EP]|1230021-28-9|Rivastigmine tartrate impurity, nor impurity- [USP]|3-(1-(Dimethylamino)ethyl)phenyl dimethylcarbamate, (1S)-|ZINC13492195|Carbamic acid, N,N-dimethyl-, 3-((1S)-1-(dimethylamino)ethyl)phenyl ester|AJ-63959",236.310,C13H20N2O2,32.800,254.000,1.900,17,0,3,4,AIHREYCBCYOMLZ-JTQLQIEISA-N,"[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N,N-dimethylcarbamate",NULL,528,2,NULL,20100816,NULL
46881336,3-(1-(Benzyl(methyl)amino)pentadecyl)phenyl dimethylcarbamate,CHEMBL1082855|3-(1-(benzyl(methyl)amino)pentadecyl)phenyl dimethylcarbamate,494.800,C32H50N2O2,32.800,546.000,NULL,36,0,3,19,CXERAUPCOHRKQP-UHFFFAOYSA-N,"[3-[1-[benzyl(methyl)amino]pentadecyl]phenyl] N,N-dimethylcarbamate",NULL,18,2,471935,20100920,10.1016/j.ejmech.2009.03.045
46881337,"[3-(1-Piperidin-1-ylpentadecyl)phenyl] N,N-dimethylcarbamate",CHEMBL1083177,458.700,C29H50N2O2,32.800,490.000,NULL,33,0,3,17,FDXLISYAFQOQHY-UHFFFAOYSA-N,"[3-(1-piperidin-1-ylpentadecyl)phenyl] N,N-dimethylcarbamate",NULL,18,2,471935,20100920,10.1016/j.ejmech.2009.03.045
46881346,3-(1-(Diethylamino)pentadecyl)phenyl dimethylcarbamate,CHEMBL1083193|3-(1-(diethylamino)pentadecyl)phenyl dimethylcarbamate|BDBM50310441,446.700,C28H50N2O2,32.800,451.000,NULL,32,0,3,19,IEUKCJOXQJAGMP-UHFFFAOYSA-N,"[3-[1-(diethylamino)pentadecyl]phenyl] N,N-dimethylcarbamate",NULL,18,2,471936,20100920,10.1016/j.ejmech.2009.03.045
46898202,[3-[(1R)-1-(Dimethylamino)ethyl]phenyl] N-methyl-N-[(2R)-1-phenylpropan-2-yl]carbamate,SCHEMBL12557213,340.500,C21H28N2O2,32.800,407.000,NULL,25,0,3,7,QGKSWUZOCNWHHA-IAGOWNOFSA-N,[3-[(1R)-1-(dimethylamino)ethyl]phenyl] N-methyl-N-[(2R)-1-phenylpropan-2-yl]carbamate,NULL,1040,2,NULL,20101004,NULL
49796971,[3-[1-(Dimethylamino)ethyl]phenyl] N-methylcarbamate;hydrochloride,CHEMBL188274,258.740,C12H19ClN2O2,41.600,231.000,NULL,17,2,3,4,SXVZMCIGRIYWTD-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-methylcarbamate;hydrochloride,NULL,98322,4,"241408,241439",20101222,10.1021/jm049782n
50899284,"[3-[(2R,3R)-1-(Dimethylamino)-2-methylpentan-3-yl]phenyl] N-benzyl-N-methylcarbamate;hydrochloride",NULL,405.000,C23H33ClN2O2,32.800,434.000,NULL,28,1,3,9,XXNQBAYZACHTJJ-VNJAQMQMSA-N,"[3-[(2R,3R)-1-(dimethylamino)-2-methylpentan-3-yl]phenyl] N-benzyl-N-methylcarbamate;hydrochloride",NULL,,,NULL,20110228,NULL
50899285,"[3-[(2R,3R)-1-(Dimethylamino)-2-methylpentan-3-yl]phenyl] N-benzyl-N-methylcarbamate",NULL,368.500,C23H32N2O2,32.800,434.000,NULL,27,0,3,9,UAYMLOQWMJSJHN-PGRDOPGGSA-N,"[3-[(2R,3R)-1-(dimethylamino)-2-methylpentan-3-yl]phenyl] N-benzyl-N-methylcarbamate",NULL,,,NULL,20110228,NULL
50899395,"[3-[(2R,3R)-1-(Dimethylamino)-2-methylpentan-3-yl]phenyl] N,N-di(propan-2-yl)carbamate",NULL,348.500,C21H36N2O2,32.800,387.000,NULL,25,0,3,9,UGPAYGJEARJZKZ-FXAWDEMLSA-N,"[3-[(2R,3R)-1-(dimethylamino)-2-methylpentan-3-yl]phenyl] N,N-di(propan-2-yl)carbamate",NULL,,,NULL,20110228,NULL
51037851,[3-[(1S)-1-[Bis(trideuterio(113C)methyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,258.360,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-LDWCSCCDSA-N,[3-[(1S)-1-[bis(trideuterio(113C)methyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,,,NULL,20110425,NULL
51037853,"[3-[(1S)-1,2,2,2-Tetradeuterio-1-(dimethylamino)(113C)ethyl]phenyl] N-ethyl-N-methylcarbamate",NULL,255.350,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-KZVDXGIKSA-N,"[3-[(1S)-1,2,2,2-tetradeuterio-1-(dimethylamino)(113C)ethyl]phenyl] N-ethyl-N-methylcarbamate",NULL,,,NULL,20110425,NULL
51037855,"[3-[(1S)-1,2,2,2-Tetradeuterio-1-(dimethylamino)(213C)ethyl]phenyl] N-ethyl-N-methylcarbamate",NULL,255.350,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-OKRWBNLISA-N,"[3-[(1S)-1,2,2,2-tetradeuterio-1-(dimethylamino)(213C)ethyl]phenyl] N-ethyl-N-methylcarbamate",NULL,,,NULL,20110425,NULL
51038065,[3-[(1S)-1-[Methyl(trideuterio(113C)methyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,254.350,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-RIGUVHEWSA-N,[3-[(1S)-1-[methyl(trideuterio(113C)methyl)amino]ethyl]phenyl] N-ethyl-N-methylcarbamate,NULL,,,NULL,20110425,NULL
51038067,"[3-[(1S)-1-[Methyl(trideuterio(113C)methyl)amino]ethyl]phenyl] N-methyl-N-(1,1,2,2,2-pentadeuterio(213C)ethyl)carbamate",NULL,260.370,C14H22N2O2,32.800,269.000,NULL,18,0,3,5,XSVMFMHYUFZWBK-QSGNKODISA-N,"[3-[(1S)-1-[methyl(trideuterio(113C)methyl)amino]ethyl]phenyl] N-methyl-N-(1,1,2,2,2-pentadeuterio(213C)ethyl)carbamate",NULL,,,NULL,20110425,NULL
52172100,1-[(2R)-2-(3-Methoxyphenyl)pyrrolidin-1-yl]ethanone,ZINC42009787,219.280,C13H17NO2,29.500,254.000,NULL,16,0,2,2,BTTYWNVACUVDJT-CYBMUJFWSA-N,1-[(2R)-2-(3-methoxyphenyl)pyrrolidin-1-yl]ethanone,NULL,,,NULL,20110520,NULL
52172101,1-[(2S)-2-(3-Methoxyphenyl)pyrrolidin-1-yl]ethanone,ZINC42009790,219.280,C13H17NO2,29.500,254.000,NULL,16,0,2,2,BTTYWNVACUVDJT-ZDUSSCGKSA-N,1-[(2S)-2-(3-methoxyphenyl)pyrrolidin-1-yl]ethanone,NULL,4,1,NULL,20110520,NULL
52940766,(R)-3-(1-(Piperidin-1-yl)ethyl)phenyl dimethylcarbamate,CHEMBL1240668|BDBM50326253|(R)-3-(1-(piperidin-1-yl)ethyl)phenyl dimethylcarbamate,276.370,C16H24N2O2,32.800,314.000,2.800,20,0,3,4,AZSNSMQGNNSLPD-CYBMUJFWSA-N,"[3-[(1R)-1-piperidin-1-ylethyl]phenyl] N,N-dimethylcarbamate",NULL,98322,4,511766,20110616,10.1021/jm100573q
53313579,"[2-[(Dimethylamino)methyl]-4-methoxyphenyl] N,N-dimethylcarbamate;chloride",HMS2276G18,287.760,C13H20ClN2O3-,42.000,269.000,NULL,19,0,5,5,NKLTWVHCFCTQFU-UHFFFAOYSA-M,"[2-[(dimethylamino)methyl]-4-methoxyphenyl] N,N-dimethylcarbamate;chloride",NULL,2,1,"588478,1053175,1259309,1259311",20110818,NULL
53705187,"[2-[[Ethyl(methyl)amino]methyl]phenyl] N,N-dimethylcarbamate",SCHEMBL10614802,236.310,C13H20N2O2,32.800,244.000,1.700,17,0,3,5,BWRMKQHOXXUGRB-UHFFFAOYSA-N,"[2-[[ethyl(methyl)amino]methyl]phenyl] N,N-dimethylcarbamate",NULL,1024,1,NULL,20111204,NULL
54193849,N-[1-(3-Methoxyphenyl)propyl]-N-methylformamide,NULL,207.270,C12H17NO2,29.500,196.000,NULL,15,0,2,4,ZKIHXSZQCNXAGP-UHFFFAOYSA-N,N-[1-(3-methoxyphenyl)propyl]-N-methylformamide,NULL,1040,2,NULL,20111204,NULL
54201944,1-(3-Carbamoyloxyphenyl)ethyl-cyclohexyl-dimethylazanium,SCHEMBL294446,291.400,C17H27N2O2+,52.300,351.000,NULL,21,1,2,5,OXFCKOXNKWSHQP-UHFFFAOYSA-O,1-(3-carbamoyloxyphenyl)ethyl-cyclohexyl-dimethylazanium,NULL,1040,2,NULL,20111204,NULL
54332258,"1-(3-Methoxyphenyl)-N,N-dimethylpropan-1-amine",SCHEMBL8411080,193.280,C12H19NO,12.500,158.000,NULL,14,0,2,4,SZDUZZAVMJEBMP-UHFFFAOYSA-N,"1-(3-methoxyphenyl)-N,N-dimethylpropan-1-amine",NULL,1040,2,NULL,20111204,NULL
54347640,"[2-[[Methyl(propyl)amino]methyl]phenyl] N,N-dimethylcarbamate",SCHEMBL10615666,250.340,C14H22N2O2,32.800,256.000,2.200,18,0,3,6,UDKPQGYRNPNKLX-UHFFFAOYSA-N,"[2-[[methyl(propyl)amino]methyl]phenyl] N,N-dimethylcarbamate",NULL,1024,1,NULL,20111204,NULL
54348030,1-(3-Carbamoyloxyphenyl)ethyl-dimethyl-prop-2-enylazanium,SCHEMBL293949,249.330,C14H21N2O2+,52.300,302.000,NULL,18,1,2,6,ORKJWODCHDBIAD-UHFFFAOYSA-O,1-(3-carbamoyloxyphenyl)ethyl-dimethyl-prop-2-enylazanium,NULL,1040,2,NULL,20111204,NULL
54525847,Butyl-[1-(3-carbamoyloxyphenyl)ethyl]-dimethylazanium,SCHEMBL293548,265.370,C15H25N2O2+,52.300,292.000,NULL,19,1,2,7,UDALFCRJNAWBBE-UHFFFAOYSA-O,butyl-[1-(3-carbamoyloxyphenyl)ethyl]-dimethylazanium,NULL,1040,2,NULL,20111204,NULL
54578951,"(1S)-1-(3-Methoxyphenyl)-N,N-dimethylethanamine","889443-69-0|UNII-E7KDX8U9SI|(S)-1-(3-Methoxyphenyl)-N,N-dimethylethanamine|E7KDX8U9SI|(1S)-1-(3-Methoxyphenyl)-N,N-dimethylethanamine|Benzenemethanamine, 3-methoxy-N,N,alpha-trimethyl-, (alphaS)-|Rivastigmine hydrogen tartrate impurity F [EP]|1-(3-Methoxyphenyl)-N,N-dimethylethanamine, (1S)-|SCHEMBL2436055|ZINC34402091|Z3397|S-(-)-[1-(3-methoxyphenyl)ethyl]-N,N-dimethylamine",179.260,C11H17NO,12.500,147.000,2.500,13,0,2,3,KFKCIWQNLGOHOA-VIFPVBQESA-N,"(1S)-1-(3-methoxyphenyl)-N,N-dimethylethanamine",NULL,1552,3,NULL,20111205,NULL
54582469,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-methyl-N-[(2S)-1-phenylpropan-2-yl]carbamate;hydrochloride,CHEMBL1784955,376.900,C21H29ClN2O2,32.800,407.000,NULL,26,1,3,7,AWAZKCCRSSRICT-QJHJCNPRSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-methyl-N-[(2S)-1-phenylpropan-2-yl]carbamate;hydrochloride,NULL,98322,4,"599248,599249,599250,599251,599255,599260,599266,599267",20111208,10.1016/j.bmcl.2009.04.089
54584410,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-methyl-N-[(2R)-1-phenylpropan-2-yl]carbamate;hydrochloride,CHEMBL1784958,376.900,C21H29ClN2O2,32.800,407.000,NULL,26,1,3,7,AWAZKCCRSSRICT-PPPUBMIESA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-methyl-N-[(2R)-1-phenylpropan-2-yl]carbamate;hydrochloride,NULL,98322,4,"599248,599249,599250,599251,599256,599261,599266,599267",20111208,10.1016/j.bmcl.2009.04.089
54587348,[3-[(1S)-1-(Dimethylamino)ethyl]phenyl] N-[(2R)-1-phenylpropan-2-yl]carbamate;hydrochloride,CHEMBL1784956,362.900,C20H27ClN2O2,41.600,380.000,NULL,25,2,3,7,NYCWANXMIHRYBR-RCPFAERMSA-N,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-[(2R)-1-phenylpropan-2-yl]carbamate;hydrochloride,NULL,98322,4,"599248,599249,599250,599251,599254,599259,599266,599267",20111208,10.1016/j.bmcl.2009.04.089
56887809,Propan-2-yl 2-(3-methoxyphenyl)pyrrolidine-1-carboxylate,MCULE-6905460299|isopropyl 2-(3-methoxyphenyl)-1-pyrrolidinecarboxylate,263.330,C15H21NO3,38.800,306.000,NULL,19,0,3,4,DGZMQSHGTOZXMW-UHFFFAOYSA-N,propan-2-yl 2-(3-methoxyphenyl)pyrrolidine-1-carboxylate,NULL,,,NULL,20120330,NULL
56930479,Tert-butyl N-[3-[1-(3-methoxyphenyl)ethyl-methylamino]propyl]carbamate,SCHEMBL14341609|WUUDSTPIGJRUOK-UHFFFAOYSA-N|(3-{[1-(3-methoxy-phenyl)-ethyl]-methyl-amino}-propyl)-carbamic acid ter-butyl ester,322.400,C18H30N2O3,50.800,355.000,NULL,23,1,4,9,WUUDSTPIGJRUOK-UHFFFAOYSA-N,tert-butyl N-[3-[1-(3-methoxyphenyl)ethyl-methylamino]propyl]carbamate,NULL,1040,2,NULL,20120409,NULL
56955216,3-[(R)-1-(Tert-Butoxycarbonylamino)ethyl]anisole,SCHEMBL8225139|AKOS019948806,251.320,C14H21NO3,47.600,273.000,NULL,18,1,3,5,IFTUPAMJYJDJFH-SNVBAGLBSA-N,tert-butyl N-[(1R)-1-(3-methoxyphenyl)ethyl]carbamate,NULL,1040,2,NULL,20120507,NULL
56971803,Tert-butyl [(1S)-1-(3-methoxyphenyl)ethyl]carbamate,218900-56-2|(S)-tert-Butyl (1-(3-methoxy-penyl)ethyl)-carbamate|TERT-BUTYL [(1S)-1-(3-METHOXYPHENYL)ETHYL]CARBAMATE|SCHEMBL6484180|IFTUPAMJYJDJFH-JTQLQIEISA-N|ZINC79036507|MFCD09038009|AKOS017553330|ACM218900562|BBV-43864231|[(s)-1-(3-methoxyphenyl)ethyl]carbamic acid tert-butyl ester|(S)-[1-(3-Methoxy-phenyl)-ethyl]-carbamic acid tert-butyl ester,251.320,C14H21NO3,47.600,273.000,NULL,18,1,3,5,IFTUPAMJYJDJFH-JTQLQIEISA-N,tert-butyl N-[(1S)-1-(3-methoxyphenyl)ethyl]carbamate,NULL,1040,2,NULL,20120530,NULL
57036817,[4-Butyl-3-[1-(dimethylamino)ethyl]phenyl] carbamate,NULL,264.360,C15H24N2O2,55.600,281.000,NULL,19,1,3,7,MMSJTMWMNQCMAV-UHFFFAOYSA-N,[4-butyl-3-[1-(dimethylamino)ethyl]phenyl] carbamate,NULL,1040,2,NULL,20120613,NULL
57052307,[3-[1-(Dimethylamino)ethyl]-4-ethylphenyl] carbamate,NULL,236.310,C13H20N2O2,55.600,256.000,NULL,17,1,3,5,NICKZXAMXGEIRE-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]-4-ethylphenyl] carbamate,NULL,1040,2,NULL,20120613,NULL
57145096,[3-[1-(Dimethylamino)ethyl]-4-propylphenyl] carbamate,NULL,250.340,C14H22N2O2,55.600,269.000,NULL,18,1,3,6,BSXHDLJAMZEXPT-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]-4-propylphenyl] carbamate,NULL,1296,3,NULL,20120613,10.1371/journal.pone.0021954
57246079,[3-[1-(Dimethylamino)ethyl]-4-methylphenyl] carbamate,NULL,222.280,C12H18N2O2,55.600,243.000,NULL,16,1,3,4,SUMJRAPVWUUKBP-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]-4-methylphenyl] carbamate,NULL,1040,2,NULL,20120614,NULL
57508111,N-[(3-Methoxyphenyl)methyl]-N-(4-phenylbutyl)carbamate,NULL,312.400,C19H22NO3-,52.600,336.000,NULL,23,0,3,8,ODZPBGLZJCVLSR-UHFFFAOYSA-M,N-[(3-methoxyphenyl)methyl]-N-(4-phenylbutyl)carbamate,NULL,,,NULL,20120808,NULL
57518822,"[3-[1-(Dimethylamino)-3-(4-methoxyphenyl)propyl]phenyl] N,N-dimethylcarbamate;hydrochloride",SCHEMBL3867362,392.900,C21H29ClN2O3,42.000,420.000,NULL,27,1,4,8,LJZBELJXMNYIPF-UHFFFAOYSA-N,"[3-[1-(dimethylamino)-3-(4-methoxyphenyl)propyl]phenyl] N,N-dimethylcarbamate;hydrochloride",NULL,1040,2,NULL,20120808,NULL
57679473,"(1R)-1-(3-Methoxyphenyl)-N,N-dimethylethanamine",SCHEMBL2437370|ZINC34402092,179.260,C11H17NO,12.500,147.000,2.500,13,0,2,3,KFKCIWQNLGOHOA-SECBINFHSA-N,"(1R)-1-(3-methoxyphenyl)-N,N-dimethylethanamine",NULL,1040,2,NULL,20120819,NULL
57701214,"[(3R)-3-(Dimethylamino)-2,3-dihydro-1H-inden-5-yl] N-ethyl-N-methylcarbamate",SCHEMBL13853640,262.350,C15H22N2O2,32.800,319.000,NULL,19,0,3,4,LWYMIXFKDNHCIO-CQSZACIVSA-N,"[(3R)-3-(dimethylamino)-2,3-dihydro-1H-inden-5-yl] N-ethyl-N-methylcarbamate",NULL,1040,2,NULL,20120819,NULL
57957289,Methyl N-[2-[ethyl-[(1S)-1-(3-methoxyphenyl)ethyl]amino]ethyl]carbamate,SCHEMBL10243429,280.360,C15H24N2O3,50.800,286.000,NULL,20,1,4,8,LGCVHFAGALZQKQ-LBPRGKRZSA-N,methyl N-[2-[ethyl-[(1S)-1-(3-methoxyphenyl)ethyl]amino]ethyl]carbamate,NULL,1040,2,NULL,20120819,NULL
57957453,Methyl N-[2-[ethyl-[1-(3-methoxyphenyl)ethyl]amino]ethyl]carbamate,SCHEMBL10243851,280.360,C15H24N2O3,50.800,286.000,NULL,20,1,4,8,LGCVHFAGALZQKQ-UHFFFAOYSA-N,methyl N-[2-[ethyl-[1-(3-methoxyphenyl)ethyl]amino]ethyl]carbamate,NULL,1040,2,NULL,20120819,NULL
57957504,Methyl N-[2-[ethyl-[(1R)-1-(3-methoxyphenyl)ethyl]amino]ethyl]carbamate,SCHEMBL10244397,280.360,C15H24N2O3,50.800,286.000,NULL,20,1,4,8,LGCVHFAGALZQKQ-GFCCVEGCSA-N,methyl N-[2-[ethyl-[(1R)-1-(3-methoxyphenyl)ethyl]amino]ethyl]carbamate,NULL,1040,2,NULL,20120819,NULL
58575633,"Carbamic acid, diethyl-, 3-[1-(dimethylamino)ethyl]phenyl ester","105601-05-6|Carbamic acid, diethyl-, 3-[1-(dimethylamino)ethyl]phenyl ester|ACMC-20m8jl|SCHEMBL12043573|CTK0G5185|DTXSID90729415|3-[1-(Dimethylamino)ethyl]phenyl diethylcarbamate",264.360,C15H24N2O2,32.800,277.000,NULL,19,0,3,6,GRLIVEWNSBETGE-UHFFFAOYSA-N,"[3-[1-(dimethylamino)ethyl]phenyl] N,N-diethylcarbamate",NULL,1552,3,NULL,20120819,NULL
58575642,[3-[2-(Dimethylamino)propan-2-yl]phenyl] N-methylcarbamate,SCHEMBL12043586,236.310,C13H20N2O2,41.600,264.000,1.900,17,1,3,4,JKBAJUIGIQNRIK-UHFFFAOYSA-N,[3-[2-(dimethylamino)propan-2-yl]phenyl] N-methylcarbamate,NULL,1040,2,NULL,20120819,NULL
58575674,[3-[1-(Dimethylamino)ethyl]phenyl] N-methyl-N-propylcarbamate,SCHEMBL12043571,264.360,C15H24N2O2,32.800,281.000,NULL,19,0,3,6,HNCLZIISZRBPIG-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-methyl-N-propylcarbamate,NULL,1040,2,NULL,20120819,NULL
58575681,[3-[2-(Dimethylamino)propan-2-yl]phenyl] N-ethyl-N-methylcarbamate,SCHEMBL12043572,264.360,C15H24N2O2,32.800,303.000,NULL,19,0,3,5,JMQKQOXEFZKMOI-UHFFFAOYSA-N,[3-[2-(dimethylamino)propan-2-yl]phenyl] N-ethyl-N-methylcarbamate,NULL,1040,2,NULL,20120819,NULL
58575693,[3-[1-(Dimethylamino)ethyl]phenyl] N-propylcarbamate,SCHEMBL1170430,250.340,C14H22N2O2,41.600,256.000,NULL,18,1,3,6,MXKYKBSPMFFMHN-UHFFFAOYSA-N,[3-[1-(dimethylamino)ethyl]phenyl] N-propylcarbamate,NULL,1040,2,NULL,20120819,NULL
