cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
68433319,"N-[(3S,5R)-5-(3-Benzylmorpholine-4-carbonyl)piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900067,681.700,C34H54Cl2N6O4,109.000,892.000,NULL,46,4,8,13,YQJHUUDAYAZFOK-VGEYDHOQSA-N,"N-[(3S,5R)-5-(3-benzylmorpholine-4-carbonyl)piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433333,"2-Tert-butyl-N-[(3S,5R)-5-(methanesulfonamido)piperidin-3-yl]-N-(2-methylpropyl)-4-(3-methylsulfanylpropylamino)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900114,587.700,C23H44Cl2N6O3S2,150.000,738.000,NULL,36,5,9,12,XUJJRAJVKFZIFN-WCRQIBMVSA-N,"2-tert-butyl-N-[(3S,5R)-5-(methanesulfonamido)piperidin-3-yl]-N-(2-methylpropyl)-4-(3-methylsulfanylpropylamino)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433433,"(3R,5S)-3-[(4Ar,8aS)-3,4,4a,5,6,7,8,8a-octahydro-2H-quinoline-1-carbonyl]-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",SCHEMBL2900441,614.800,C33H54N6O5,128.000,973.000,NULL,44,2,8,11,XBUPWUOAHSBRIY-QUUPDEESSA-N,"(3R,5S)-3-[(4aR,8aS)-3,4,4a,5,6,7,8,8a-octahydro-2H-quinoline-1-carbonyl]-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433449,5-[[2-Tert-butyl-4-(3-ethoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-3-carboxylic acid,SCHEMBL2900467,463.600,C24H41N5O4,117.000,625.000,NULL,33,3,8,12,POUCQTYBGVJWTK-UHFFFAOYSA-N,5-[[2-tert-butyl-4-(3-ethoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-3-carboxylic acid,NULL,1040,2,NULL,20121130,NULL
68433451,"(3S,5R)-5-[[2-Tert-butyl-4-(3-ethoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-3-carboxylic acid",SCHEMBL2900469,463.600,C24H41N5O4,117.000,625.000,NULL,33,3,8,12,POUCQTYBGVJWTK-ZWKOTPCHSA-N,"(3S,5R)-5-[[2-tert-butyl-4-(3-ethoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-3-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433461,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(2-methylpropanoyl)piperidine-1-carboxylic acid",SCHEMBL2900507,519.700,C27H45N5O5,125.000,769.000,NULL,37,2,8,12,XZYVNZUXQOZZBD-UXHICEINSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(2-methylpropanoyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433467,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(1,1-dioxo-1,4-thiazinane-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2900525,610.800,C28H46N6O7S,171.000,1030.000,NULL,42,2,10,11,AOGLLCRROQLBTH-RTWAWAEBSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(1,1-dioxo-1,4-thiazinane-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433470,"2-Tert-butyl-N-[(3S,5R)-5-[4-(2-hydroxypropan-2-yl)piperidine-1-carbonyl]piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride","SCHEMBL2900530|KNNKDVMKKTUFEK-SYTOWBIOSA-N|2-tert-butyl-N-[(3S,5R)-5-{[4-(1-hydroxy-1-methylethyl)piperidin-1-yl]carbonyl}piperidin-3-yl]-4-[(3-methoxypropyl)amino]-N-(2-methylpropyl)pyrimidine-5-carboxamide dihydrochloride",647.700,C31H56Cl2N6O4,120.000,839.000,NULL,43,5,8,12,KNNKDVMKKTUFEK-SYTOWBIOSA-N,"2-tert-butyl-N-[(3S,5R)-5-[4-(2-hydroxypropan-2-yl)piperidine-1-carbonyl]piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433472,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(1,1-dihydroxy-1,4-thiazinane-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2900534,612.800,C28H48N6O7S,170.000,923.000,NULL,42,4,11,11,ZZVHVDXEYGAUBD-RTWAWAEBSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(1,1-dihydroxy-1,4-thiazinane-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433484,"2-Tert-butyl-4-(2-ethylsulfanylethylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900567,607.700,C27H48Cl2N6O3S,125.000,727.000,NULL,39,4,8,11,GQKRYQUGBZZPMS-KMDCRFISSA-N,"2-tert-butyl-4-(2-ethylsulfanylethylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433493,"2-Tert-butyl-4-(3-methoxypropylamino)-6-methyl-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900584,605.600,C28H50Cl2N6O4,109.000,754.000,NULL,40,4,8,11,BOXRJKCIMPLCOO-ZZYOSWMOSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-6-methyl-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433510,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(piperidine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900630,589.600,C28H50Cl2N6O3,99.700,721.000,NULL,39,4,7,11,RPRDLIPBVBSJLC-ZZYOSWMOSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(piperidine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433512,"2-Tert-butyl-N-[(3S,5R)-5-[(2S)-2-(methoxymethyl)pyrrolidine-1-carbonyl]piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900636,619.700,C29H52Cl2N6O4,109.000,775.000,NULL,41,4,8,13,RYFSKVWEYMFJFR-ROJHRYAJSA-N,"2-tert-butyl-N-[(3S,5R)-5-[(2S)-2-(methoxymethyl)pyrrolidine-1-carbonyl]piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433517,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(pyrrolidine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900656,575.600,C27H48Cl2N6O3,99.700,706.000,NULL,38,4,7,11,IMTAAYBXWVATJO-KMDCRFISSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(pyrrolidine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433521,"(3R,5S)-5-[[2-Tert-butyl-4-(pentylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",SCHEMBL2900662,491.600,C25H41N5O5,136.000,726.000,NULL,35,3,8,11,SEPQAHCRYYXGQF-MSOLQXFVSA-N,"(3R,5S)-5-[[2-tert-butyl-4-(pentylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433534,"1-O-Tert-butyl 3-O-methyl 5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylate",SCHEMBL2900703,563.700,C29H49N5O6,123.000,840.000,NULL,40,1,9,14,AYFZSUFNLSVVLN-UHFFFAOYSA-N,"1-O-tert-butyl 3-O-methyl 5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylate",NULL,1040,2,NULL,20121130,NULL
68433536,"4-(Benzylamino)-2-tert-butyl-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900707,609.600,C30H46Cl2N6O3,99.700,790.000,NULL,41,4,7,9,XFWHTKLBSLRDRL-WCJQCITJSA-N,"4-(benzylamino)-2-tert-butyl-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433544,"N-[(3S,5R)-5-[(4Ar,8aS)-3,4,4a,5,6,7,8,8a-octahydro-2H-quinoline-1-carbonyl]piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2900725,643.700,C32H56Cl2N6O3,99.700,848.000,NULL,43,4,7,11,BPGJXXHIPTYIQC-BABATCMOSA-N,"N-[(3S,5R)-5-[(4aR,8aS)-3,4,4a,5,6,7,8,8a-octahydro-2H-quinoline-1-carbonyl]piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433545,"N-[(3S,5R)-5-[(4Ar,8aS)-3,4,4a,5,6,7,8,8a-octahydro-2H-quinoline-1-carbonyl]piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide",NULL,570.800,C32H54N6O3,99.700,848.000,NULL,41,2,7,11,OYHLIRGFQNJVEE-QUUPDEESSA-N,"N-[(3S,5R)-5-[(4aR,8aS)-3,4,4a,5,6,7,8,8a-octahydro-2H-quinoline-1-carbonyl]piperidin-3-yl]-2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide",NULL,1040,2,NULL,20121130,NULL
68433548,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(1H-1,2,4-triazol-5-yl)piperidine-1-carboxylic acid",SCHEMBL2900728,516.600,C25H40N8O4,150.000,749.000,NULL,37,3,9,11,XRILXZCNTCXHIR-MSOLQXFVSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(1H-1,2,4-triazol-5-yl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433617,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(pyrrolidine-1-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2900964,546.700,C28H46N6O5,128.000,828.000,NULL,39,2,8,11,ITSOBJVVIQTVTI-RTWAWAEBSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(pyrrolidine-1-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433621,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methylsulfonylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2900985,610.800,C28H46N6O7S,171.000,1040.000,NULL,42,2,10,11,KIGSLBJKIHZAAH-RTWAWAEBSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methylsulfonylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433638,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methylsulfinylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2901021,594.800,C28H46N6O6S,165.000,924.000,NULL,41,2,10,11,KUSXXZTUIYLRMY-WMLKNPEKSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methylsulfinylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholine-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433654,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(3-oxo-4-phenylpiperazine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2901069,680.700,C33H51Cl2N7O4,120.000,951.000,NULL,46,4,8,12,DWGWZWGFTGJDOR-RUOOAJOPSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(3-oxo-4-phenylpiperazine-1-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433660,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(1-oxo-1,4-thiazinane-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2901098,594.800,C28H46N6O6S,165.000,920.000,NULL,41,2,10,11,SIHVHEOAALTHSP-RTWAWAEBSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(1-oxo-1,4-thiazinane-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433705,"2-Tert-butyl-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]-4-(pentylamino)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2901307,589.600,C28H50Cl2N6O3,99.700,721.000,NULL,39,4,7,11,PTPIGIVBXDBJDM-ZZYOSWMOSA-N,"2-tert-butyl-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]-4-(pentylamino)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433727,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(1H-1,2,4-triazol-5-yl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2901379,545.500,C24H42Cl2N8O2,121.000,629.000,NULL,36,5,8,11,MBLWJPJZBBKICO-WCRQIBMVSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-(1H-1,2,4-triazol-5-yl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433908,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(cyclopropanecarbonyl)piperidine-1-carboxylic acid",SCHEMBL2901981,517.700,C27H43N5O5,125.000,797.000,NULL,37,2,8,12,LSJHFNDAKGESKR-UXHICEINSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(cyclopropanecarbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433930,"(3R,5S)-3-(Azetidine-1-carbonyl)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",SCHEMBL2902039,532.700,C27H44N6O5,128.000,814.000,NULL,38,2,8,11,NEQFXAVQHWXIPF-UXHICEINSA-N,"(3R,5S)-3-(azetidine-1-carbonyl)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433932,"(3R,5S)-5-[[2-Tert-butyl-4-(3-methylsulfonylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",SCHEMBL2902045,541.700,C24H39N5O7S,179.000,915.000,NULL,37,3,10,11,FBLWYOHSHQHWNJ-SJORKVTESA-N,"(3R,5S)-5-[[2-tert-butyl-4-(3-methylsulfonylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-1,3-dicarboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433933,"(3R,5S)-5-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(3,3,3-trifluoropropyl)amino]piperidine-1,3-dicarboxylic acid",SCHEMBL2902048,533.500,C23H34F3N5O6,145.000,794.000,NULL,37,3,12,11,BTCYOIFEHABWRO-CABCVRRESA-N,"(3R,5S)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(3,3,3-trifluoropropyl)amino]piperidine-1,3-dicarboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433946,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(3-phenylmorpholine-4-carbonyl)piperidine-1-carboxylic acid",SCHEMBL2902080,638.800,C34H50N6O6,137.000,1000.000,NULL,46,2,9,12,AUOGSQQVGDBBGU-OQKNHUCHSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(3-phenylmorpholine-4-carbonyl)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433951,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholin-4-ylsulfonylamino)piperidine-1-carboxylic acid",SCHEMBL2902089,629.800,C27H47N7O6S2,191.000,984.000,NULL,42,3,12,13,QAEPLZYWHXIYOA-RTWAWAEBSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(morpholin-4-ylsulfonylamino)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433958,2-Tert-butyl-N-(5-carbamoylpiperidin-3-yl)-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide,NULL,448.600,C23H40N6O3,123.000,609.000,NULL,32,3,7,11,UDGOQNBHRYYFSR-UHFFFAOYSA-N,2-tert-butyl-N-(5-carbamoylpiperidin-3-yl)-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide,NULL,1040,2,NULL,20121130,NULL
68433959,"2-Tert-butyl-N-[(3S,5R)-5-carbamoylpiperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2902102,521.500,C23H42Cl2N6O3,123.000,609.000,NULL,34,5,7,11,AFEFQUXLSYXLIW-LWPKXAGOSA-N,"2-tert-butyl-N-[(3S,5R)-5-carbamoylpiperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433972,5-[[2-Tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-3-carboxylic acid,SCHEMBL2902127,465.700,C23H39N5O3S,133.000,613.000,NULL,32,3,8,11,YCXGWWBEGGKAIF-UHFFFAOYSA-N,5-[[2-tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]piperidine-3-carboxylic acid,NULL,1040,2,NULL,20121130,NULL
68433980,(5S)-5-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-3-methyl-3-(morpholine-4-carbonyl)piperidine-1-carboxylic acid,SCHEMBL2902146,576.700,C29H48N6O6,137.000,892.000,NULL,41,2,9,11,YDTLUFLNPZOLPI-TYKNXJODSA-N,(5S)-5-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-3-methyl-3-(morpholine-4-carbonyl)piperidine-1-carboxylic acid,NULL,1040,2,NULL,20121130,NULL
68433982,"2-Tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-[4-(1,3-thiazol-2-yl)piperazine-1-carbonyl]piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2902153,673.700,C30H50Cl2N8O3S,144.000,866.000,NULL,44,4,10,12,JFGZHMJRQBHIKV-NREMKMRBSA-N,"2-tert-butyl-4-(3-methoxypropylamino)-N-(2-methylpropyl)-N-[(3S,5R)-5-[4-(1,3-thiazol-2-yl)piperazine-1-carbonyl]piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68433983,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-[(2S)-2-(methoxymethyl)pyrrolidine-1-carbonyl]piperidine-1-carboxylic acid",SCHEMBL2902156,590.800,C30H50N6O6,137.000,898.000,NULL,42,2,9,13,YUCBJKMMZLFFFR-VJBWXMMDSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methoxypropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-[(2S)-2-(methoxymethyl)pyrrolidine-1-carbonyl]piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433985,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(methanesulfonamido)piperidine-1-carboxylic acid",SCHEMBL2902166,558.800,C24H42N6O5S2,179.000,861.000,NULL,37,3,10,12,CEXPXKSBDZXUAM-MSOLQXFVSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(methanesulfonamido)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68433986,"(3S,5R)-3-[[2-Tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(ethoxycarbonylamino)piperidine-1-carboxylic acid",SCHEMBL2902169,552.700,C26H44N6O5S,162.000,780.000,NULL,38,3,9,13,KTUXLQHCXRQZOM-MOPGFXCFSA-N,"(3S,5R)-3-[[2-tert-butyl-4-(3-methylsulfanylpropylamino)pyrimidine-5-carbonyl]-(2-methylpropyl)amino]-5-(ethoxycarbonylamino)piperidine-1-carboxylic acid",NULL,1040,2,NULL,20121130,NULL
68434003,"2-Tert-butyl-N-[(3S,5R)-5-carbamoylpiperidin-3-yl]-N-(2-methylpropyl)-4-(pentylamino)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2902204,519.500,C24H44Cl2N6O2,113.000,606.000,NULL,34,5,6,11,BTOYXFHHMKBEPE-WCRQIBMVSA-N,"2-tert-butyl-N-[(3S,5R)-5-carbamoylpiperidin-3-yl]-N-(2-methylpropyl)-4-(pentylamino)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68434024,"2-Tert-butyl-N-[(3S,5R)-5-(2,6-dimethylmorpholine-4-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2902253,619.700,C29H52Cl2N6O4,109.000,780.000,NULL,41,4,8,11,VMBYHYTWVNDPGH-ONHQINSOSA-N,"2-tert-butyl-N-[(3S,5R)-5-(2,6-dimethylmorpholine-4-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68434084,"2-Tert-butyl-4-[(2-hydroxy-3-methoxypropyl)amino]-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2902384,607.600,C27H48Cl2N6O5,129.000,757.000,NULL,40,5,9,11,OOGYOGTZFYJXLY-WFISLZCXSA-N,"2-tert-butyl-4-[(2-hydroxy-3-methoxypropyl)amino]-N-(2-methylpropyl)-N-[(3S,5R)-5-(morpholine-4-carbonyl)piperidin-3-yl]pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
68434094,"2-Tert-butyl-N-[(3S,5R)-5-(1,1-dioxo-1,4-thiazinane-4-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",SCHEMBL2902405,639.700,C27H48Cl2N6O5S,142.000,905.000,NULL,41,4,9,11,UTJGENFIDNPDPR-KMDCRFISSA-N,"2-tert-butyl-N-[(3S,5R)-5-(1,1-dioxo-1,4-thiazinane-4-carbonyl)piperidin-3-yl]-4-(3-methoxypropylamino)-N-(2-methylpropyl)pyrimidine-5-carboxamide;dihydrochloride",NULL,1040,2,NULL,20121130,NULL
